Length	Amplitude	Phase
855.89	0.0858276	0.325506
856.203	-0.93957	-0.657077
856.516	1.68452	0.336838
856.83	0.652949	0.351788
857.143	-0.899366	-0.631855
857.456	0.815004	2.73311
857.769	1.2065	1.06001
858.083	0.812846	-0.621387
858.396	-1.3042	0.552214
858.709	-2.2691	2.86141
859.023	-0.79492	-0.990592
859.336	0.435086	-1.42243
859.649	0.622572	-0.0973126
859.962	-0.0960149	-0.250646
860.276	-1.86935	1.18562
860.589	0.406222	-0.828231
860.902	-0.739709	-0.0122275
861.216	1.08128	0.507241
861.529	-0.172103	0.316909
861.842	1.56697	-1.10432
862.155	0.15037	0.472918
862.469	-0.371932	-2.35329
862.782	-0.332059	-0.837713
863.095	0.293987	2.42275
863.409	-1.83139	0.731933
863.722	-0.292358	1.98217
864.035	-0.175971	1.32108
864.348	1.38582	2.53383
864.662	-0.575238	1.80785
864.975	-0.321384	0.29089
865.288	-2.42952	1.85019
865.601	1.66104	0.557655
865.915	-0.515419	-0.122673
866.228	-1.9607	-2.04823
866.541	-3.02717	0.138141
866.855	2.37542	1.18253
867.168	-0.0552269	0.187166
867.481	0.134125	1.45734
867.794	0.135892	-1.36769
868.108	-1.06029	-0.527864
868.421	1.92181	0.544793
868.734	0.35985	0.738786
869.048	-1.01692	1.57774
869.361	1.81441	0.362049
869.674	0.629943	-0.391004
869.987	-1.88843	-0.754055
870.301	0.873888	0.781096
870.614	-1.94138	2.16561
870.927	-4.32519	-0.361
871.241	-1.76571	-0.714495
871.554	-1.40451	0.0321164
871.867	-0.559394	0.138333
872.181	-0.686899	2.06719
872.494	-0.601965	-1.04022
872.807	0.190462	-0.784545
873.12	-0.782367	-1.04928
873.434	0.979491	0.343923
873.747	-0.373162	-2.51229
874.06	0.871051	-0.537703
874.373	-1.73738	-0.448184
874.687	0.0615884	2.62217
875	1.45314	0.455494
875.313	0.0992947	0.0544185
875.627	2.42456	-0.469579
875.94	0.239257	0.276145
876.253	0.757035	1.24963
876.566	-0.13118	-0.629275
876.88	-0.816583	-1.00627
877.193	1.60517	2.00469
877.506	0.826154	-1.89741
877.819	-0.0949915	-1.48082
878.133	-2.07775	1.11265
878.446	-0.776721	-0.782198
878.759	2.80396	-3.50296
879.073	0.641728	0.295098
879.386	0.252381	0.286796
879.699	-1.28962	0.410571
880.013	-0.862853	0.00571706
880.326	3.08997	-0.774357
880.639	0.980931	0.616419
880.952	1.16242	0.989612
881.266	0.0055276	-0.11522
881.579	0.751062	-0.418224
881.892	-1.44167	1.9825
882.206	-0.21899	-0.590799
882.519	-0.625772	2.36649
882.832	0.252982	2.82974
883.145	-0.247636	-0.649551
883.459	1.33241	1.49734
883.772	-0.3309	-0.858043
884.085	0.418556	0.0277838
884.399	-0.00555011	-0.964773
884.712	0.263104	-0.600661
885.025	-1.13351	0.801957
885.338	2.02961	-0.712758
885.652	-1.65904	-0.639478
885.965	-0.293922	-1.31391
886.278	0.504338	1.53711
886.591	2.60334	1.76941
886.905	-1.37322	-0.544603
887.218	-0.613163	-0.761443
887.531	-0.701371	-2.44039
887.845	-0.0304697	0.949994
888.158	-0.0758943	2.16521
888.471	-1.44232	-0.190489
888.784	-1.07802	-0.82062
889.098	0.80806	-0.959195
889.411	-1.77516	-0.75195
889.724	-2.68049	-1.15872
890.038	1.11578	0.945749
890.351	-1.30123	-1.07453
890.664	-0.795731	-0.966921
890.977	2.42647	0.495873
891.291	0.790718	1.45257
891.604	0.642243	-0.501983
891.917	0.139658	-0.10513
892.231	1.50674	-1.61679
892.544	1.13264	-0.236138
892.857	0.117006	-0.900842
893.17	0.634428	0.9551
893.484	0.15688	-1.95306
893.797	0.306776	1.07358
894.11	-0.679709	-0.00733269
894.424	1.74205	1.86299
894.737	2.55118	-2.55572
895.05	0.47479	-0.72056
895.363	1.07148	-1.29005
895.677	-1.84122	-0.601959
895.99	-0.319911	-0.35686
896.303	0.388996	-1.64909
896.616	0.759153	-0.924937
896.93	1.91631	1.18772
897.243	-0.145135	-2.32265
897.556	-1.08428	-0.355369
897.87	-0.074336	1.62684
898.183	1.52027	-0.638035
898.496	1.86133	-0.382614
898.809	-2.07751	2.68467
899.123	-1.49582	-0.31605
899.436	0.224656	-0.222256
899.749	1.15759	0.620581
900.063	1.78292	1.07714
900.376	-0.775407	0.781951
900.689	0.416478	-1.32709
901.003	-0.385507	-0.152778
901.316	0.678255	1.3281
901.629	-1.91368	0.770508
901.942	1.28994	-1.74245
902.256	-0.362797	0.992263
902.569	1.13606	-0.300734
902.882	0.133475	-1.56991
903.196	1.08213	0.397519
903.509	-0.819898	-2.18678
903.822	0.181531	0.545619
904.135	0.577497	-0.257519
904.449	0.572978	0.614727
904.762	-1.44855	0.527994
905.075	0.433385	-1.22561
905.389	-2.17853	-0.876698
905.702	-0.42558	-0.456843
906.015	0.486436	0.78303
906.328	0.131149	-1.73057
906.642	-2.87692	-2.61742
906.955	0.41921	-0.526769
907.268	0.73564	0.339135
907.582	-0.801878	2.87223
907.895	-0.338509	0.250789
908.208	-0.689364	-1.93162
908.521	0.676737	-1.55427
908.835	0.594416	-0.638607
909.148	-0.43777	-0.353904
909.461	-0.199208	-0.510434
909.774	2.19572	0.318263
910.088	-1.1419	-1.43088
910.401	0.654999	-1.49573
910.714	1.60954	-0.250591
911.028	-0.783507	-0.297347
911.341	1.62157	-1.93956
911.654	-1.14762	-0.707698
911.967	0.808377	-0.774063
912.281	-0.260428	-0.0104724
912.594	-0.406544	-2.90734
912.907	1.14899	0.442816
913.221	0.0560226	-1.44732
913.534	0.164917	1.42217
913.847	0.123811	-1.17738
914.16	1.36452	-0.753016
914.474	-0.319249	-1.92519
914.787	-1.26088	0.755205
915.1	-1.01535	0.777955
915.413	-1.6226	-0.0885512
915.727	2.13354	-0.768195
916.04	2.16897	-1.2066
916.353	1.35574	0.33937
916.667	-0.738066	0.750944
916.98	-0.0299131	-1.35291
917.293	-0.214553	1.14962
917.606	0.0873802	0.623293
917.92	1.19191	-1.52238
918.233	-0.494836	-0.208685
918.546	-1.05078	1.67555
918.86	1.33178	-1.70324
919.173	2.39221	0.189324
919.486	-0.0802166	-0.868319
919.799	0.398779	0.44259
920.113	-0.915614	0.223781
920.426	0.939976	-1.71203
920.739	-0.868636	0.0454641
921.053	-0.420261	-0.0296042
921.366	-1.8795	-0.179813
921.679	0.0984096	-1.47745
921.992	-1.62416	0.642293
922.306	-1.11953	-1.90422
922.619	-1.17849	-1.33775
922.932	-0.1841	0.464714
923.246	-0.128755	-1.55689
923.559	0.608382	1.99801
923.872	0.564465	0.903313
924.186	-0.255243	-0.104997
924.499	-2.13024	-1.35767
924.812	-0.0349963	-0.217276
925.125	-1.04206	0.243049
925.439	0.29243	0.0554638
925.752	0.810533	0.293294
926.065	-0.957957	-0.615502
926.378	-1.08197	1.11446
926.692	1.64648	1.21181
927.005	0.267863	1.33689
927.318	-0.919133	-1.65347
927.632	-0.59232	-2.81085
927.945	0.0126688	-2.62554
928.258	1.58899	-1.6506
928.571	-1.55171	-0.791877
928.885	0.49064	-0.908271
929.198	0.829133	-1.13379
929.511	0.675413	0.310744
929.825	-1.55297	-1.51348
930.138	1.38205	-0.112172
930.451	0.109125	0.818044
930.764	-0.629965	0.0805656
931.078	1.1019	-0.456651
931.391	-1.24021	0.964426
931.704	0.666216	-0.0906992
932.018	0.123614	-0.390319
932.331	-0.355386	-2.68473
932.644	-0.280236	0.826942
932.957	-0.177738	-0.187021
933.271	-0.890595	1.53076
933.584	0.0914298	0.465854
933.897	-0.0501727	0.823117
934.211	-1.18185	1.3708
934.524	1.08379	1.92657
934.837	0.90526	-0.710099
935.15	2.2732	-1.70789
935.464	2.44579	-0.408541
935.777	2.23589	-0.139677
936.09	-0.729196	-0.135885
936.404	-1.69408	0.705705
936.717	-0.395549	1.67795
937.03	0.260473	1.71959
937.343	0.192801	0.579059
937.657	0.317722	-0.971946
937.97	-0.889891	2.70936
938.283	-0.837544	-0.107087
938.596	0.956174	-2.36077
938.91	0.863538	-0.406871
939.223	-2.0592	-1.5212
939.536	-0.139175	0.574456
939.85	-2.049	-1.14142
940.163	-0.725183	-1.07266
940.476	-1.80973	1.33669
940.789	-0.162873	-0.925057
941.103	-0.986353	-0.192351
941.416	-0.259543	0.0579162
941.729	-0.052393	1.88927
942.043	0.944575	-0.4718
942.356	0.805922	2.5192
942.669	2.74336	0.883815
942.982	0.459614	0.248599
943.296	-0.258049	2.15258
943.609	-0.455836	-0.556823
943.922	-1.06472	-0.830046
944.236	-1.66884	-1.38669
944.549	-0.0817317	1.80177
944.862	-0.204585	0.443887
945.175	0.220573	0.19936
945.489	0.471998	-0.107147
945.802	-1.75902	-1.2319
946.115	1.66383	-0.218381
946.429	2.7926	-0.689701
946.742	-1.2675	-1.00472
947.055	-1.25713	-1.86642
947.368	-0.792768	0.266701
947.682	0.99904	-1.71965
947.995	0.596616	1.35172
948.308	-1.61329	1.27884
948.622	2.31141	1.39096
948.935	0.914217	-0.415459
949.248	-0.202287	1.7177
949.561	-1.94772	0.68622
949.875	2.05982	1.20108
950.188	-1.77624	1.14468
950.501	-0.38421	0.823695
950.814	0.6158	0.329197
951.128	-1.77753	0.702466
951.441	2.23614	-1.76631
951.754	0.621828	-0.0436771
952.068	0.0895674	-0.218301
952.381	0.810374	2.49418
952.694	1.15679	-0.767931
953.008	1.79445	0.390359
953.321	1.28886	0.679757
953.634	2.11257	-0.41391
953.947	1.14346	1.44607
954.261	2.43007	0.578923
954.574	-0.0595688	-2.88426
954.887	-0.126895	0.0378499
955.201	-0.229413	0.872633
955.514	-0.196009	2.31096
955.827	-1.81439	1.41842
956.14	-0.92659	0.787949
956.454	1.62396	2.38218
956.767	0.874467	1.00434
957.08	-1.35841	-0.719171
957.394	0.814602	-0.155229
957.707	0.232274	2.43037
958.02	0.636961	-2.3029
958.333	0.712366	-0.369387
958.647	0.280256	1.76482
958.96	-0.826285	1.00266
959.273	2.74205	2.62526
959.587	-0.0831166	0.231131
959.9	1.0234	1.96645
960.213	-1.36256	2.66349
960.526	2.81676	-0.584361
960.84	0.510034	0.683987
961.153	0.755484	2.08304
961.466	0.53423	2.35574
961.779	0.283484	-1.40749
962.093	0.877401	1.05857
962.406	1.6195	-0.7462
962.719	-0.573762	-0.987755
963.033	-0.579691	1.19149
963.346	-0.738996	-1.12624
963.659	0.597219	-1.25201
963.972	0.623043	0.696165
964.286	1.41354	1.34708
964.599	0.528856	-1.7164
964.912	0.797051	-0.886006
965.226	1.38169	0.457734
965.539	0.0958858	-0.977315
965.852	3.8562	1.19781
966.165	0.784108	0.565978
966.479	-2.15914	0.510009
966.792	0.0894767	0.804033
967.105	0.486834	2.40723
967.418	1.86919	-0.265081
967.732	0.724846	2.33532
968.045	0.636663	-0.569407
968.358	5.04808	0.216027
968.672	0.450277	-0.661246
968.985	0.718778	1.4647
969.298	1.36247	-0.440472
969.611	4.3347	-0.0275295
969.925	-0.576058	0.937059
970.238	2.94691	-0.266217
970.551	1.77719	-1.196
970.865	1.06749	0.723713
971.178	2.67811	-0.957965
971.491	0.611548	1.8038
971.804	0.959869	0.977668
972.118	1.90163	1.76246
972.431	2.64331	-1.41245
972.744	1.1926	0.801561
973.058	1.08799	0.808183
973.371	1.20311	0.909743
973.684	-1.05059	2.22095
973.997	0.922575	-1.05256
974.311	-0.549298	-2.32592
974.624	0.903416	2.52942
974.937	0.742609	3.11617
975.251	1.13072	1.5848
975.564	0.814549	-0.578421
975.877	2.58165	0.0604188
976.191	1.29294	2.17625
976.504	-0.584143	-1.27351
976.817	-0.371684	0.911011
977.13	2.21219	1.76238
977.444	1.21764	1.65531
977.757	1.38222	-2.39088
978.07	0.837851	2.03207
978.384	1.46298	1.27652
978.697	0.135017	0.28646
979.01	2.83659	1.13883
979.323	-1.37141	-0.340389
979.637	1.38679	0.358653
979.95	0.395944	-0.0531892
980.263	2.80948	-1.91903
980.576	-1.29145	-0.358398
980.89	1.26025	0.0163502
981.203	-0.0847625	-1.86107
981.516	0.861167	-2.44755
981.83	2.62118	1.22543
982.143	0.335612	-1.30974
982.456	-1.3606	0.350258
982.769	-0.12393	1.36323
983.083	0.97004	-0.365876
983.396	3.8297	0.831282
983.709	1.98528	-0.0444439
984.023	0.359685	-0.780191
984.336	0.912512	-2.7046
984.649	1.23853	0.509481
984.962	0.882828	0.914477
985.276	1.69973	0.368546
985.589	4.06049	1.86565
985.902	-1.56705	0.439798
986.216	0.273012	0.203672
986.529	2.94607	0.0260376
986.842	2.95486	1.36311
987.155	1.86211	-2.11503
987.469	0.786046	0.603563
987.782	1.48181	-1.7466
988.095	3.05722	0.66856
988.409	-0.897282	-0.504793
988.722	0.953364	0.790431
989.035	2.81007	0.281979
989.348	2.61741	1.39059
989.662	-2.53383	0.433617
989.975	1.18641	-0.391495
990.288	0.86511	-0.128286
990.601	1.51742	0.962942
990.915	1.40516	-0.191558
991.228	-0.229572	2.79831
991.541	2.7868	-0.37363
991.855	0.492854	-0.233862
992.168	0.052716	-0.199151
992.481	-0.361284	2.65013
992.794	-0.44376	1.78034
993.108	-0.19213	1.9402
993.421	-0.106292	0.988141
993.734	1.30727	-0.805145
994.048	1.50059	1.50828
994.361	1.40368	3.56575
994.674	0.0830881	0.415609
994.987	1.26066	-0.846044
995.301	0.170715	-0.643029
995.614	0.591223	0.46241
995.927	-2.02386	0.823828
996.241	-1.22713	-1.34532
996.554	1.02167	1.23915
996.867	0.64795	1.99243
997.181	0.289482	-1.05999
997.494	0.558359	-2.76943
997.807	2.25568	2.11532
998.12	0.473929	0.0425034
998.434	0.102569	-0.0516637
998.747	-0.0601585	0.400873
999.06	-2.50778	-0.228064
999.373	2.32947	1.56117
999.687	-1.15184	-0.842194
1000	0.489725	-1.13232
1000.31	-2.46448	2.05359
1000.63	1.04985	-0.471502
1000.94	1.66754	-0.783466
1001.25	1.3697	0.116912
1001.57	1.52616	2.37546
1001.88	-0.639259	-0.103302
1002.19	0.550618	1.63942
1002.51	2.4384	-1.47295
1002.82	1.71052	-1.16761
1003.13	1.22617	0.384616
1003.45	1.00067	0.376196
1003.76	-0.245931	-0.345308
1004.07	0.706649	1.72699
1004.39	2.6204	2.4365
1004.7	1.7081	0.927365
1005.01	3.0461	0.783937
1005.33	2.0474	1.16157
1005.64	-2.27484	2.52033
1005.95	1.79316	-0.249318
1006.27	1.92224	-0.223911
1006.58	-1.00108	-0.0345691
1006.89	-1.21933	-1.22339
1007.21	-0.190317	3.19151
1007.52	1.23546	-0.155796
1007.83	0.843824	2.92641
1008.15	-0.984997	1.81064
1008.46	4.08152	2.80465
1008.77	2.12207	1.84205
1009.09	-0.302625	2.11016
1009.4	-1.26929	0.979095
1009.71	3.36673	0.149066
1010.03	1.0451	2.37969
1010.34	1.79373	3.20242
1010.65	0.506582	2.34455
1010.96	-1.43138	2.20541
1011.28	1.02148	0.613875
1011.59	-0.558231	0.700391
1011.9	-0.646136	2.65965
1012.22	0.217603	4.93139
1012.53	1.45005	0.271646
1012.84	0.0547438	1.20479
1013.16	0.693653	-0.0105419
1013.47	0.549666	-0.641368
1013.78	2.13505	2.21213
1014.1	1.67352	0.395803
1014.41	0.275552	-1.56478
1014.72	-0.218374	-0.127058
1015.04	-1.29774	3.23177
1015.35	2.23937	1.56484
1015.66	-2.44936	2.78067
1015.98	0.032329	1.23209
1016.29	2.03737	3.28087
1016.6	-0.67119	0.668255
1016.92	0.228	-1.14087
1017.23	1.83388	1.1822
1017.54	1.80906	5.35728
1017.86	-1.90266	-0.551746
1018.17	1.01972	2.15855
1018.48	-0.0976715	0.710448
1018.8	-0.544634	1.68139
1019.11	3.97795	2.01706
1019.42	-0.579341	-0.203505
1019.74	1.45542	1.95304
1020.05	1.80434	3.10006
1020.36	4.51898	-0.888478
1020.68	2.13615	1.15893
1020.99	3.27307	0.696221
1021.3	2.02864	1.30107
1021.62	0.955912	1.30077
1021.93	2.51399	1.90467
1022.24	3.42536	-0.394609
1022.56	-0.190309	1.8138
1022.87	-0.619499	2.97633
1023.18	0.252931	2.38313
1023.5	0.350413	0.814274
1023.81	2.9972	2.10398
1024.12	2.1789	2.71612
1024.44	0.722113	-1.27858
1024.75	1.83141	1.68229
1025.06	-0.660433	1.8413
1025.38	-1.9356	2.39043
1025.69	3.59157	-1.17458
1026	1.52041	1.97112
1026.32	-0.993524	2.29849
1026.63	0.46584	3.07247
1026.94	3.52726	6.1526
1027.26	2.96534	-0.756206
1027.57	0.76181	4.05229
1027.88	0.708283	2.36714
1028.2	5.64225	2.41612
1028.51	0.201964	1.65107
1028.82	1.15362	2.78609
1029.14	1.53586	0.61476
1029.45	2.49744	2.05764
1029.76	-1.04213	4.08819
1030.08	2.58207	1.08645
1030.39	-0.317404	0.434541
1030.7	1.13924	1.15217
1031.02	1.51861	0.444685
1031.33	1.03817	2.43266
1031.64	1.86645	3.22375
1031.95	2.92605	1.2862
1032.27	1.0807	-1.78737
1032.58	0.0199005	1.54326
1032.89	-0.0632135	-0.572849
1033.21	0.250659	0.60345
1033.52	2.41541	4.04452
1033.83	-0.216374	0.247359
1034.15	-1.14283	1.42517
1034.46	-1.30291	4.67239
1034.77	0.132012	5.07305
1035.09	5.29103	1.82795
1035.4	-2.02571	0.374649
1035.71	1.05041	-0.506713
1036.03	1.39085	2.59976
1036.34	0.0251235	-1.47678
1036.65	1.40571	1.80951
1036.97	1.35241	3.31132
1037.28	1.02639	3.57996
1037.59	0.742646	-3.16414
1037.91	4.04752	2.45798
1038.22	2.69221	0.452396
1038.53	3.37308	1.86176
1038.85	4.2807	0.935131
1039.16	-1.3741	1.10443
1039.47	2.449	2.00818
1039.79	3.6261	2.01239
1040.1	4.29641	-1.6922
1040.41	-0.270206	-0.111584
1040.73	2.4456	-0.665443
1041.04	0.304035	0.409241
1041.35	-0.277449	0.639113
1041.67	2.76808	0.242085
1041.98	-0.387016	-0.17432
1042.29	-1.26813	2.43426
1042.61	0.449612	2.86824
1042.92	2.07167	1.8243
1043.23	3.74791	-1.62068
1043.55	3.81985	1.77263
1043.86	1.06143	0.558357
1044.17	1.05875	0.350022
1044.49	-0.0785076	4.49853
1044.8	-1.49674	3.74802
1045.11	0.429092	3.36362
1045.43	5.27385	0.280495
1045.74	-0.451649	4.90507
1046.05	0.35755	2.18142
1046.37	1.15845	2.50771
1046.68	3.12721	1.22532
1046.99	3.17404	-3.16623
1047.31	-0.521412	2.45885
1047.62	1.47015	1.40134
1047.93	3.51936	2.93458
1048.25	-2.35023	-0.722891
1048.56	1.77651	2.26436
1048.87	1.04492	0.247978
1049.19	1.27836	0.918712
1049.5	-0.707971	2.78235
1049.81	1.55177	-1.44416
1050.13	-0.276683	-0.379668
1050.44	2.06874	1.88318
1050.75	2.61396	2.20096
1051.07	1.13513	4.86996
1051.38	-0.323682	0.7335
1051.69	0.7415	-0.147441
1052.01	-1.98548	0.483395
1052.32	-2.9386	2.51527
1052.63	0.0103865	-0.545623
1052.94	-0.0410068	3.49824
1053.26	0.867536	3.55139
1053.57	-0.49292	-1.06131
1053.88	1.30637	1.40805
1054.2	2.18951	3.07855
1054.51	2.39847	2.20152
1054.82	3.51486	0.420876
1055.14	-2.01439	-1.39724
1055.45	2.1923	1.33178
1055.76	-1.39007	2.18969
1056.08	2.13915	-1.20668
1056.39	2.23484	3.40353
1056.7	1.027	2.56531
1057.02	1.67799	0.0141897
1057.33	1.09388	-3.13505
1057.64	1.91122	3.41622
1057.96	0.536817	0.531354
1058.27	-0.349209	2.48675
1058.58	-0.422995	0.0273401
1058.9	-1.13345	0.15427
1059.21	0.747249	0.501075
1059.52	2.50462	0.327717
1059.84	1.08204	-1.02625
1060.15	-2.31392	2.14953
1060.46	3.69574	3.17344
1060.78	-0.070638	1.62842
1061.09	1.89457	2.99941
1061.4	2.97222	2.61896
1061.72	-0.254349	2.52882
1062.03	0.577275	3.15271
1062.34	3.44332	2.44853
1062.66	2.08795	1.43871
1062.97	1.92988	-0.766805
1063.28	-0.945628	3.11893
1063.6	-0.152714	0.516715
1063.91	1.62701	4.82559
1064.22	0.361466	4.47282
1064.54	0.255581	0.754906
1064.85	2.1975	2.30176
1065.16	3.25631	1.29654
1065.48	-3.32053	2.44737
1065.79	2.39334	-0.853424
1066.1	0.582423	1.49304
1066.42	2.81348	0.164722
1066.73	-0.266162	-0.00158433
1067.04	-0.968313	5.16878
1067.36	0.837903	2.73248
1067.67	-0.581363	3.766
1067.98	-2.8929	0.035531
1068.3	0.832277	3.91385
1068.61	-0.687135	1.33335
1068.92	-1.33576	2.01947
1069.24	-2.66404	1.49486
1069.55	-0.23712	-0.1816
1069.86	-1.48784	1.33421
1070.18	1.3737	4.59815
1070.49	-0.403694	3.00339
1070.8	0.0970555	2.6035
1071.12	-1.94688	1.05069
1071.43	0.509069	1.50451
1071.74	-1.59317	2.72151
1072.06	-0.134924	3.03265
1072.37	2.53373	0.480695
1072.68	-0.0958289	3.45525
1072.99	0.965547	0.504156
1073.31	0.369093	-0.984406
1073.62	1.80954	3.46736
1073.93	0.682309	2.30742
1074.25	-0.00591605	1.36533
1074.56	-0.984563	0.327212
1074.87	-2.87648	1.57757
1075.19	0.187457	2.66823
1075.5	-0.327177	0.58011
1075.81	2.67926	-0.72918
1076.13	1.73503	2.6612
1076.44	0.809614	0.691389
1076.75	0.706058	0.676527
1077.07	0.163657	2.11987
1077.38	1.51459	4.54643
1077.69	-0.882789	2.96441
1078.01	-0.90766	3.507
1078.32	-0.148734	1.12523
1078.63	-0.139108	2.74096
1078.95	2.85927	2.39095
1079.26	0.991971	3.37566
1079.57	0.427752	2.60078
1079.89	0.218711	4.49447
1080.2	3.45679	2.825
1080.51	-1.10162	2.75676
1080.83	0.494904	3.43057
1081.14	0.685067	3.1514
1081.45	-0.36036	2.88696
1081.77	-0.370699	2.21443
1082.08	2.41855	1.38368
1082.39	1.09822	2.11032
1082.71	1.15802	2.3399
1083.02	0.886683	4.68639
1083.33	1.16376	1.97423
1083.65	1.88658	4.20952
1083.96	-0.585513	3.75858
1084.27	0.108496	0.875695
1084.59	0.611286	3.71455
1084.9	-1.45668	4.07642
1085.21	-2.8325	4.16458
1085.53	1.00023	1.14197
1085.84	-0.066467	3.70231
1086.15	0.244501	2.37227
1086.47	-0.461124	2.96067
1086.78	0.174626	3.87988
1087.09	0.078571	1.55465
1087.41	-0.54676	3.28397
1087.72	-1.09868	2.02378
1088.03	2.30026	1.43076
1088.35	-0.563595	1.56925
1088.66	0.268523	2.42559
1088.97	0.210295	2.13942
1089.29	2.38733	2.71046
1089.6	0.92953	3.40206
1089.91	2.28199	3.47626
1090.23	-0.841453	3.52052
1090.54	-0.782744	3.25257
1090.85	-1.21839	1.95719
1091.17	0.604948	2.01033
1091.48	-0.778869	2.02315
1091.79	-0.404786	-0.591565
1092.11	0.400018	-1.04037
1092.42	-1.64829	3.02591
1092.73	-1.17182	1.09103
1093.05	0.378173	2.06502
1093.36	2.97842	2.96221
1093.67	-0.563521	2.27822
1093.98	1.18084	2.21041
1094.3	0.369253	2.82512
1094.61	0.953516	3.8399
1094.92	2.9136	1.44808
1095.24	-0.363028	3.35697
1095.55	1.47912	2.16113
1095.86	1.79476	5.47457
1096.18	-1.03338	1.68181
1096.49	1.1098	3.54118
1096.8	1.13254	4.8715
1097.12	1.07305	4.92165
1097.43	-0.969853	2.34405
1097.74	0.202696	1.75596
1098.06	-0.940625	-1.31356
1098.37	0.317987	0.872704
1098.68	-0.162587	1.65675
1099	1.42588	3.03714
1099.31	1.262	1.93032
1099.62	3.01557	1.50782
1099.94	-0.0848764	0.602801
1100.25	-1.75834	3.93213
1100.56	-0.0166452	2.19211
1100.88	-0.826582	4.87904
1101.19	0.161357	4.83754
1101.5	0.347799	0.319746
1101.82	1.05542	3.39918
1102.13	-0.941222	6.03731
1102.44	0.40459	5.05848
1102.76	2.5475	3.87905
1103.07	-1.2258	2.02067
1103.38	-0.438636	4.2368
1103.7	-5.58672	4.08906
1104.01	-1.49812	1.54748
1104.32	0.0268289	5.38476
1104.64	-1.89832	5.29302
1104.95	0.447118	2.45106
1105.26	2.44721	-2.65725
1105.58	2.30055	2.85805
1105.89	1.10676	1.12455
1106.2	0.760292	3.92174
1106.52	1.55735	3.85125
1106.83	-2.25023	0.907794
1107.14	-1.56534	2.99581
1107.46	0.311837	2.42732
1107.77	0.721338	0.944355
1108.08	-4.95878	1.72061
1108.4	0.150456	2.12035
1108.71	-0.938325	3.14622
1109.02	-0.237681	1.90574
1109.34	-0.146809	2.39037
1109.65	-1.95938	2.7806
1109.96	-4.91098	1.76521
1110.28	-0.685793	2.96106
1110.59	-0.348438	1.87517
1110.9	0.948303	-2.29106
1111.22	-1.84827	1.90066
1111.53	-3.12628	-3.02503
1111.84	0.701413	5.69066
1112.16	-1.73852	6.77479
1112.47	0.768217	1.01364
1112.78	4.79905	5.90773
1113.1	6.32646	2.95815
1113.41	-4.37158	3.6402
1113.72	2.23061	1.8434
1114.04	-0.346226	3.60634
1114.35	0.824397	0.749726
1114.66	0.969394	-2.38036
1114.97	-3.4928	3.7035
1115.29	1.73833	2.12781
1115.6	2.08858	7.7533
1115.91	-0.44585	-2.26056
1116.23	2.8678	5.60083
1116.54	0.784275	3.84843
1116.85	-0.118251	0.138644
1117.17	-4.17937	-0.0869937
1117.48	-0.218963	0.682889
1117.79	-1.57875	0.273166
1118.11	1.53247	4.64991
1118.42	-0.258475	4.32084
1118.73	1.6927	7.27938
1119.05	-1.85814	1.8534
1119.36	2.32643	2.54019
1119.67	-7.28148	5.54175
1119.99	-2.20462	7.97713
1120.3	2.63532	4.48267
1120.61	-4.84631	8.99977
1120.93	0.201636	5.17455
1121.24	-1.14483	-0.221441
1121.55	-1.62393	8.15732
1121.87	-1.00882	4.85661
1122.18	3.6438	1.59361
1122.49	1.8457	1.3426
1122.81	-11.4731	8.01842
1123.12	-1.64883	10.1906
1123.43	-7.6287	3.65682
1123.75	9.75357	4.1693
1124.06	-3.63559	5.5581
1124.37	-3.81694	-0.815775
1124.69	3.96206	-2.95201
1125	1.27075	-3.73407
1125.31	-2.47519	7.11433
1125.63	-1.65357	0.259765
1125.94	-3.92977	6.02173
1126.25	-5.83309	1.1967
1126.57	-5.43446	1.14115
1126.88	1.04805	4.00218
1127.19	0.632196	1.79664
1127.51	-0.931134	2.62662
1127.82	-6.97837	3.44964
1128.13	1.67305	6.78651
1128.45	-2.98172	0.768208
1128.76	0.884927	2.07689
1129.07	2.6229	4.82416
1129.39	-2.18447	2.09973
1129.7	-1.78858	2.56652
1130.01	4.06663	5.35999
1130.33	1.30913	3.38135
1130.64	1.43976	1.02469
1130.95	-7.65616	6.03203
1131.27	-0.067574	-0.476066
1131.58	-0.145524	12.6918
1131.89	1.35917	-1.00674
1132.21	4.12009	-0.420603
1132.52	9.21984	8.71328
1132.83	0.361451	0.558473
1133.15	-10.2128	0.243383
1133.46	0.591378	1.81154
1133.77	-3.9367	1.20266
1134.09	1.25135	0.0546738
1134.4	2.34123	1.01795
1134.71	-6.81483	9.26854
1135.03	5.17134	4.52114
1135.34	0.435895	3.89424
1135.65	1.15982	-6.09191
1135.96	-3.90528	12.1417
1136.28	-1.26518	2.63521
1136.59	-5.59807	1.73589
1136.9	-5.82257	2.5445
1137.22	0.599343	5.49324
1137.53	-2.07179	3.93032
1137.84	-0.0969066	10.7922
1138.16	-3.05603	2.19469
1138.47	-4.89014	2.88991
1138.78	0.15129	0.440873
1139.1	3.66555	7.27895
1139.41	-6.13357	8.43438
1139.72	5.89326	9.44805
1140.04	4.19115	4.5118
1140.35	-6.4615	5.75561
1140.66	-0.562911	0.868048
1140.98	-0.78791	-0.99743
1141.29	-4.0595	4.52808
1141.6	-0.253356	0.787075
1141.92	3.99723	2.8482
